court_id,court_name,judge_name,kind,identity_scope,observed_on_single_registry_entry,title,local_path,width,height,mime_type,sha256,source_page,asset_url,retrieved_at,reuse_note
FD:cand,United States District Court — California Northern,James Donato,judge_photo,judge_portrait,True,James Donato — official profile photograph,images/9f/9f2dd74bf7b89756e8f1334ac962962148becda68af085a6172c5eb6e08c7206.webp,384,480,image/webp,9f2dd74bf7b89756e8f1334ac962962148becda68af085a6172c5eb6e08c7206,https://cand.uscourts.gov/judges/jd/donato-james,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xJudge-James-Donato.jpg.webp,qitok=U0oH6YYl.pagespeed.ic.8AK5ws3mbw.webp",2026-09-13T00:31:58.461584+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cand,United States District Court — California Northern,Jeffrey S. White,judge_photo,judge_portrait,True,Jeffrey S. White — official profile photograph,images/36/367dfb4edf47c10907ba3a1cc9a5f5df502b116aaad667e08c3a278afb370d62.webp,135,187,image/webp,367dfb4edf47c10907ba3a1cc9a5f5df502b116aaad667e08c3a278afb370d62,https://cand.uscourts.gov/judges/jsw/white-jeffrey-s,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xJudge_Jeffrey_S_White.jpg.webp,qitok=MzckavfT.pagespeed.ic.kMyca3P7CW.webp",2026-09-13T00:31:40.482507+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cand,United States District Court — California Northern,Jon S. Tigar,judge_photo,judge_portrait,True,Jon S. Tigar — official profile photograph,images/59/5957c6d1d8aad6390329825a8d2e95142536a3090b7894ca24062de0a90087e8.webp,135,187,image/webp,5957c6d1d8aad6390329825a8d2e95142536a3090b7894ca24062de0a90087e8,https://cand.uscourts.gov/judges/jst/tigar-jon-s,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xJudge_Jon_S_Tigar.jpg.webp,qitok=xT_nDtg8.pagespeed.ic.FYRiJqwc6h.webp",2026-09-13T00:31:41.319452+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cand,United States District Court — California Northern,Maxine M. Chesney,judge_photo,judge_portrait,True,Maxine M. Chesney — official profile photograph,images/e4/e47b61bd727cd109daed82ef7b8912e9c018c117f7f939940b98e07be129f081.webp,135,187,image/webp,e47b61bd727cd109daed82ef7b8912e9c018c117f7f939940b98e07be129f081,https://cand.uscourts.gov/judges/mmc/chesney-maxine-m,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xJudge_Maxine_Chesney.jpg.webp,qitok=XuKSonC1.pagespeed.ic.LLRsU10lYA.webp",2026-09-13T00:31:56.473472+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cand,United States District Court — California Northern,P. Casey Pitts,judge_photo,judge_portrait,True,P. Casey Pitts — official profile photograph,images/c6/c6c1e37ea4e129bad82e129cdb93cf6a95bbf0e80bd9f15737c7b1ed046736f1.webp,384,480,image/webp,c6c1e37ea4e129bad82e129cdb93cf6a95bbf0e80bd9f15737c7b1ed046736f1,https://cand.uscourts.gov/judges/pcp/pitts-p-casey,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xDJ_PCP-Portrait-Color.jpg.webp,qitok=ld3gCTbd.pagespeed.ic.Kufqh2DMc4.webp",2026-09-13T00:31:47.449489+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cand,United States District Court — California Northern,Richard Seeborg,judge_photo,judge_portrait,True,Richard Seeborg — official profile photograph,images/ab/ab73237f89346da04b368241c40a1a14a584612b7c46d0c1b0ce51b487c36498.webp,135,187,image/webp,ab73237f89346da04b368241c40a1a14a584612b7c46d0c1b0ce51b487c36498,https://cand.uscourts.gov/judges/rs/seeborg-richard,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xJudge_Richard_Seeborg.jpg.webp,qitok=-Qv9raZ-.pagespeed.ic.-mC5OefU0k.webp",2026-09-12T23:45:31.557609+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cand,United States District Court — California Northern,Rita F. Lin,judge_photo,judge_portrait,True,Rita F. Lin — official profile photograph,images/56/56f5802bd171f241a1737725ae7f2319c4815161781bbbb397e3666318aa81b7.webp,320,480,image/webp,56f5802bd171f241a1737725ae7f2319c4815161781bbbb397e3666318aa81b7,https://cand.uscourts.gov/judges/rfl/lin-rita-f,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xJudge-Rita-Lin.jpeg.webp,qitok=xKvtqd1m.pagespeed.ic.qqI31LmGsA.webp",2026-09-13T00:31:49.624178+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cand,United States District Court — California Northern,Trina L. Thompson,judge_photo,judge_portrait,True,Trina L. Thompson — official profile photograph,images/2b/2bbe5d1ad702aa9285f8533a48f2a77977897f0cbb10456c0bdf06afec5b88e1.webp,384,480,image/webp,2bbe5d1ad702aa9285f8533a48f2a77977897f0cbb10456c0bdf06afec5b88e1,https://cand.uscourts.gov/judges/tlt/thompson-trina-l,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xDJ_TLT-Portrait-Color.jpg.webp,qitok=LS9W9N_0.pagespeed.ic.SMvFphAlqL.webp",2026-09-13T00:31:53.181307+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cand,United States District Court — California Northern,Vince Chhabria,judge_photo,judge_portrait,True,Vince Chhabria — official profile photograph,images/0a/0af91b0f65152938443fd8643ed0b1494f20abd2e5e17b92ca353e4d49740af3.webp,384,480,image/webp,0af91b0f65152938443fd8643ed0b1494f20abd2e5e17b92ca353e4d49740af3,https://cand.uscourts.gov/judges/vc/chhabria-vince,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xJudge-Vince-Chhabria.jpg.webp,qitok=cltmDDMG.pagespeed.ic.pEuXa-85rO.webp",2026-09-12T23:45:32.399491+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cand,United States District Court — California Northern,William H. Orrick,judge_photo,judge_portrait,True,William H. Orrick — official profile photograph,images/c5/c5eecd5604a2f0244ebe10ea69856edc81590bfdc9f067da966a5e02b22f5f4b.webp,135,187,image/webp,c5eecd5604a2f0244ebe10ea69856edc81590bfdc9f067da966a5e02b22f5f4b,https://cand.uscourts.gov/judges/who/orrick-william-h,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xJudge_Wm_H_Orrick.jpg.webp,qitok=wzZhAXiv.pagespeed.ic.f_r4sjLalK.webp",2026-09-13T00:31:42.298531+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cand,United States District Court — California Northern,Yvonne Gonzalez Rogers,judge_photo,judge_portrait,True,Yvonne Gonzalez Rogers — official profile photograph,images/3c/3c3f01dde45e64bd199826842af87687188d36c8e2f16caaf1cbd87e74d6af81.webp,384,480,image/webp,3c3f01dde45e64bd199826842af87687188d36c8e2f16caaf1cbd87e74d6af81,https://cand.uscourts.gov/judges/ygr/gonzalez-rogers-yvonne,"https://cand.uscourts.gov/sites/default/files/styles/large/public/images/xDJ_YGR-Portrait-Color.jpg.webp,qitok=GR95KNvw.pagespeed.ic.E-5fzl6wob.webp",2026-09-12T23:45:32.332025+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cod,United States District Court — Colorado,,court_seal,federal_court_site_mark,True,District of Colorado | United States District Court,images/5d/5d3a81af50dcbd97b69121e0443b56c573d3f7e67e28da3900df51d7fb187b1c.png,150,151,image/png,5d3a81af50dcbd97b69121e0443b56c573d3f7e67e28da3900df51d7fb187b1c,http://www.cod.uscourts.gov/Home.aspx,http://www.cod.uscourts.gov/Portals/0/district_Colorado_seal_v4_150x151.png?ver=y6J4oaVdgi6EVG7ad0k0Ow%3d%3d,2026-09-12T23:43:31.753549+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:cod,United States District Court — Colorado,,favicon,site_icon,True,United States District Court — Colorado - official-site icon,images/4e/4ee2a490700b7bc96f9179a7f71287e9173416c72c173b7d0f15f0225565d8cf.ico,48,48,image/x-icon,4ee2a490700b7bc96f9179a7f71287e9173416c72c173b7d0f15f0225565d8cf,http://www.cod.uscourts.gov/Home.aspx,http://www.cod.uscourts.gov/Portals/0/favicon.ico?ver=9NPkvAr16soOoBUU1X862g%3d%3d,2026-09-12T23:43:32.108188+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ctd,United States District Court — Connecticut,,court_seal,federal_court_site_mark,True,United States District Court — Connecticut - official-site identity mark,images/7e/7eec6892ee0e99b0ada96cfa8365f08bae24d6a985d840825f3b901b0077cd6e.png,126,133,image/png,7eec6892ee0e99b0ada96cfa8365f08bae24d6a985d840825f3b901b0077cd6e,https://www.ctd.uscourts.gov/,https://www.ctd.uscourts.gov/sites/default/files/website-seal_1.png,2026-09-12T23:46:29.472952+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ctd,United States District Court — Connecticut,,favicon,site_icon,False,United States District Court — Connecticut - official-site icon,images/1a/1adbd58c71aba58172f94c8e89a625652079d0bbba1bf4e9c5b1d95860b7abbc.png,114,114,image/png,1adbd58c71aba58172f94c8e89a625652079d0bbba1bf4e9c5b1d95860b7abbc,https://www.ctd.uscourts.gov/,https://www.ctd.uscourts.gov/sites/all/themes/cstbase/apple-touch-icon-114x114.png,2026-09-12T23:46:29.640603+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ctd,United States District Court — Connecticut,,favicon,site_icon,False,United States District Court — Connecticut - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.ctd.uscourts.gov/,https://www.ctd.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:32.030981+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:dcd,United States District Court — District of Columbia,,favicon,site_icon,False,United States District Court — District of Columbia - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.dcd.uscourts.gov/,https://www.dcd.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:31.463434+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:dcd,United States District Court — District of Columbia,,judiciary_logo,shared_federal_judiciary_mark,False,United States District Court — District of Columbia - official-site identity mark,images/b8/b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff.png,126,133,image/png,b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff,https://www.dcd.uscourts.gov/,https://www.dcd.uscourts.gov/sites/all/themes/district/logo.png,2026-09-12T23:43:31.317054+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ded,United States District Court — Delaware,,favicon,site_icon,False,United States District Court — Delaware - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.ded.uscourts.gov/,https://www.ded.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:31.561082+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ded,United States District Court — Delaware,,judiciary_logo,shared_federal_judiciary_mark,False,United States District Court — Delaware - official-site identity mark,images/b8/b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff.png,126,133,image/png,b847d500b7d42944f230b4fb5b96bfe77ae498b157fe06517e607a93ee94d8ff,https://www.ded.uscourts.gov/,https://www.ded.uscourts.gov/sites/all/themes/district/logo.png,2026-09-12T23:43:31.414557+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:flmd,United States District Court — Florida Middle,,court_seal,federal_court_site_mark,True,United States District Court — Florida Middle - official-site identity mark,images/f1/f1fe935326c52dee5f9abbfd8c64c221bd55bc8813ca7f0529f00ebbd2d853e9.png,126,133,image/png,f1fe935326c52dee5f9abbfd8c64c221bd55bc8813ca7f0529f00ebbd2d853e9,https://www.flmd.uscourts.gov/,https://www.flmd.uscourts.gov/sites/flmd/files/s_seal%20ao%20light%20color_0.png,2026-09-12T23:43:31.457482+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:flmd,United States District Court — Florida Middle,,favicon,site_icon,True,United States District Court — Florida Middle - official-site icon,images/71/7144fc697c75381ea45bf5b7a3cd7245c420ea15824d842a76f5e2726d556e07.png,32,32,image/png,7144fc697c75381ea45bf5b7a3cd7245c420ea15824d842a76f5e2726d556e07,https://www.flmd.uscourts.gov/,https://www.flmd.uscourts.gov/sites/flmd/files/mdfl-favicon-32x32_0.png,2026-09-12T23:43:31.632213+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:flnd,United States District Court — Florida Northern,,court_seal,federal_court_site_mark,True,United States District Court — Florida Northern - official-site identity mark,images/2a/2aab8fee929fd8d5c4e1a3aba6832ce59fc4d03f4d60090ce3b783989c7d1ca2.png,122,133,image/png,2aab8fee929fd8d5c4e1a3aba6832ce59fc4d03f4d60090ce3b783989c7d1ca2,https://www.flnd.uscourts.gov/,https://www.flnd.uscourts.gov/sites/flnd/files/court_seal_flnd_custom_2.png,2026-09-12T23:43:32.472349+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:flnd,United States District Court — Florida Northern,,favicon,site_icon,False,United States District Court — Florida Northern - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.flnd.uscourts.gov/,https://www.flnd.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:32.630698+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:flsd,United States District Court — Florida Southern,,court_seal,federal_court_site_mark,True,United States District Court — Florida Southern - official-site identity mark,images/ea/eada1e9badb6ed9ff6dc85a3ad3c9844e8333e00d31b6cd3eaa854b8c806a7bc.png,126,132,image/png,eada1e9badb6ed9ff6dc85a3ad3c9844e8333e00d31b6cd3eaa854b8c806a7bc,https://www.flsd.uscourts.gov/,https://www.flsd.uscourts.gov/sites/flsd/files/SOUTHERN%20DISTRICT%20OF%20FLORIDA_color1_0_0.png,2026-09-12T23:43:32.242363+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:flsd,United States District Court — Florida Southern,,favicon,site_icon,False,United States District Court — Florida Southern - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.flsd.uscourts.gov/,https://www.flsd.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:32.405675+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:gamd,United States District Court — Georgia Middle,,court_seal,federal_court_site_mark,True,United States District Court — Georgia Middle - official-site identity mark,images/b6/b6f81daad0729afcf8d66567c90920a095fda9a9b2c170846945f300bd328572.png,126,123,image/png,b6f81daad0729afcf8d66567c90920a095fda9a9b2c170846945f300bd328572,https://www.gamd.uscourts.gov/,https://www.gamd.uscourts.gov/sites/gamd/files/Middle_district_Georgia_seal_v1_AG.png,2026-09-12T23:43:32.267893+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:gamd,United States District Court — Georgia Middle,,favicon,site_icon,False,United States District Court — Georgia Middle - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.gamd.uscourts.gov/,https://www.gamd.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:32.412476+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:gand,United States District Court — Georgia Northern,,court_seal,federal_court_site_mark,True,United States District Court — Georgia Northern - official-site identity mark,images/14/14835d70f9b32b418d94767dc1a8f9feec078fc0c4635819d5d00afd0244f8e4.png,126,133,image/png,14835d70f9b32b418d94767dc1a8f9feec078fc0c4635819d5d00afd0244f8e4,https://www.gand.uscourts.gov/,https://www.gand.uscourts.gov/sites/gand/files/NORTHERN_DISTRICT_OF_GEORGIA_seal_regular_color4.png,2026-09-12T23:43:32.445452+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:gand,United States District Court — Georgia Northern,,favicon,site_icon,False,United States District Court — Georgia Northern - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.gand.uscourts.gov/,https://www.gand.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:32.594379+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:gud,United States District Court — Guam,,favicon,site_icon,False,United States District Court — Guam - official-site icon,images/46/46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861.png,120,120,image/png,46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861,https://www.gud.uscourts.gov/,https://www.gud.uscourts.gov/sites/all/themes/district/apple-touch-icon-120x120.png,2026-09-12T23:52:16.229488+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:gud,United States District Court — Guam,,judiciary_logo,shared_federal_judiciary_mark,False,United States District Court — Guam - official-site identity mark,images/e8/e82bd676eefb7bf01a687db4127a0489519899124a8642836f5922e0779315df.png,126,133,image/png,e82bd676eefb7bf01a687db4127a0489519899124a8642836f5922e0779315df,https://www.gud.uscourts.gov/,https://www.gud.uscourts.gov/sites/gud/files/courtseal126x133_0.png,2026-09-12T23:52:16.229488+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:hid,United States District Court — Hawaii,,favicon,site_icon,True,United States District Court — Hawaii - official-site icon,images/2c/2cbaea174a9e2383d16e1da52360d49b64d162e5bbe797a32b4be3d3cf917b3c.png,180,180,image/png,2cbaea174a9e2383d16e1da52360d49b64d162e5bbe797a32b4be3d3cf917b3c,https://www.hid.uscourts.gov/,https://www.hid.uscourts.gov/apple-touch-icon.png,2026-09-12T23:46:29.631206+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:hid,United States District Court — Hawaii,,favicon,site_icon,True,United States District Court — Hawaii - official-site icon,images/d5/d5f55880aca3070412386eca3c3f3918571d44afedfca8661ca0e8b625f81a19.ico,48,48,image/x-icon,d5f55880aca3070412386eca3c3f3918571d44afedfca8661ca0e8b625f81a19,https://www.hid.uscourts.gov/,https://www.hid.uscourts.gov/favicon.ico,2026-09-12T23:43:32.568049+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:iand,United States District Court — Iowa Northern,,court_seal,federal_court_site_mark,True,United States District Court — Iowa Northern - official-site identity mark,images/b5/b59d7341a0bfd23b22b448afa543256b6084ce5c1e7c74bcd2f1896373fd012b.png,126,133,image/png,b59d7341a0bfd23b22b448afa543256b6084ce5c1e7c74bcd2f1896373fd012b,https://www.iand.uscourts.gov/,https://www.iand.uscourts.gov/sites/iand/files/NORTHERN%20DISTRICT%20OF%20IOWA_regular_color3_AG.png,2026-09-12T23:43:32.950124+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:iand,United States District Court — Iowa Northern,,favicon,site_icon,False,United States District Court — Iowa Northern - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.iand.uscourts.gov/,https://www.iand.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:33.083343+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:iasd,United States District Court — Iowa Southern,,court_seal,federal_court_site_mark,True,United States District Court — Iowa Southern - official-site identity mark,images/38/387efbc9060c3c2b6347c42bfd156d7edc6be6e5ff39e9173675c2cf1cfa3cc4.png,126,133,image/png,387efbc9060c3c2b6347c42bfd156d7edc6be6e5ff39e9173675c2cf1cfa3cc4,https://www.iasd.uscourts.gov/,https://www.iasd.uscourts.gov/sites/iasd/files/SOUTHERN%20DISTRICT%20OF%20IOWA_seal_regular_color3_0.png,2026-09-12T23:43:33.015020+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:iasd,United States District Court — Iowa Southern,,favicon,site_icon,False,United States District Court — Iowa Southern - official-site icon,images/c9/c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852.png,32,32,image/png,c96c8cdea312b83693a9c59c47d8f646a4091dcd535dd137cdb30d22165ce852,https://www.iasd.uscourts.gov/,https://www.iasd.uscourts.gov/sites/all/themes/district/favicon.ico,2026-09-12T23:43:33.392132+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:idd,United States District Court — Idaho,,favicon,site_icon,False,United States District Court — Idaho - official-site icon,images/70/705c9f63add788c7548b2217481e0aae0e4cc256e62b2a7d10e7efbcd20738dc.ico,32,32,image/x-icon,705c9f63add788c7548b2217481e0aae0e4cc256e62b2a7d10e7efbcd20738dc,https://www.id.uscourts.gov/clerks/Welcome.cfm,https://www.id.uscourts.gov/favicon.ico,2026-09-12T23:43:32.131447+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:idd,United States District Court — Idaho,,judiciary_logo,shared_federal_judiciary_mark,False,U.S. Courts District of Idaho Seal,images/b6/b65df614f4d15a242ece247a967aecf616a8c696d3900af302f639cce20310d2.png,200,200,image/png,b65df614f4d15a242ece247a967aecf616a8c696d3900af302f639cce20310d2,https://www.id.uscourts.gov/clerks/Welcome.cfm,https://www.id.uscourts.gov/shared/images/skin_Bl/US_Courts_Idaho_Seal_Float.png,2026-09-12T23:43:32.130447+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:idd,United States District Court — Idaho,,judiciary_logo,shared_federal_judiciary_mark,False,United States District Court — Idaho - official-site identity mark,images/bf/bf0b026eafddd46ac5ee900df72de0c42d2d7fe98264773729edacdb65a3d261.png,100,100,image/png,bf0b026eafddd46ac5ee900df72de0c42d2d7fe98264773729edacdb65a3d261,https://www.id.uscourts.gov/clerks/Welcome.cfm,https://www.id.uscourts.gov/shared/images/skin_bl/US_Courts_Idaho_Seal_sm.png,2026-09-12T23:43:32.130447+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ilcd,United States District Court — Illinois Central,,court_seal,federal_court_site_mark,True,United States District Court — Illinois Central - official-site identity mark,images/80/8064a3de5eb23043181d085d1117679fc9f41a225bfbd942608b1535f6b90845.png,126,133,image/png,8064a3de5eb23043181d085d1117679fc9f41a225bfbd942608b1535f6b90845,https://www.ilcd.uscourts.gov/,https://www.ilcd.uscourts.gov/sites/ilcd/files/ilcd_seal_0.png,2026-09-12T23:46:29.607441+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ilcd,United States District Court — Illinois Central,,favicon,site_icon,False,United States District Court — Illinois Central - official-site icon,images/46/46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861.png,120,120,image/png,46a4d9c1e54ba0f8dc9bcad3d55177540e60b77a48f6a9f895f193991140e861,https://www.ilcd.uscourts.gov/,https://www.ilcd.uscourts.gov/sites/all/themes/district/apple-touch-icon-120x120.png,2026-09-12T23:46:29.753361+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ilnd,United States District Court — Illinois Northern,,court_logo,federal_court_site_mark,True,Northern District Logo,images/02/0285f97dee8bc0668d58fd0e266603a79667f07bd1ec22de0db951000ff61a57.png,108,108,image/png,0285f97dee8bc0668d58fd0e266603a79667f07bd1ec22de0db951000ff61a57,https://www.ilnd.uscourts.gov/,https://www.ilnd.uscourts.gov/_assets/_img/sunglow-northern-district-logo.png,2026-09-12T23:43:33.519575+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ilnd,United States District Court — Illinois Northern,,favicon,site_icon,True,United States District Court — Illinois Northern - official-site icon,images/c6/c6c01f6fd62974f5d7119eb2c9af60567046be99609859015e522cce965ca478.png,180,180,image/png,c6c01f6fd62974f5d7119eb2c9af60567046be99609859015e522cce965ca478,https://www.ilnd.uscourts.gov/,https://www.ilnd.uscourts.gov/apple-touch-icon.png,2026-09-12T23:43:33.989784+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
FD:ilsd,United States District Court — Illinois Southern,,court_seal,federal_court_site_mark,True,United States District Court — Illinois Southern - official-site identity mark,images/41/4160e5b1b8200bf8aae0bd95871d19d0bf2f13d66a274e5c4db8ffb55c462008.png,126,133,image/png,4160e5b1b8200bf8aae0bd95871d19d0bf2f13d66a274e5c4db8ffb55c462008,https://www.ilsd.uscourts.gov/,https://www.ilsd.uscourts.gov/sites/ilsd/files/SOUTHERN%2520DISTRICT%2520OF%2520ILLINOIS_color3.png,2026-09-12T23:43:33.221012+00:00,Permission not established. Public availability is not a reuse license. Use only for clearly identified court reference; do not imply court endorsement. Check court terms before public deployment.
